"","Population","Row","Column","Block","Family","Replicate","Comment","Flowered","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score","Pop_ID"
"1411",36,6,1,1,4,4,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1412",36,17,23,3,4,5,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1413",36,3,32,2,3,5,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1414",36,1,43,2,3,3,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1415",36,6,14,1,2,5,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1416",36,18,26,4,5,5,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1417",36,20,29,4,2,3,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1418",36,20,45,4,3,2,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1419",36,9,34,2,3,1,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1420",36,9,30,2,4,1,NA,1,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1421",36,4,37,2,5,3,NA,1,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1422",36,17,32,4,4,3,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1423",36,20,9,3,5,4,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1424",36,12,18,3,5,2,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1425",36,11,11,1,1,2,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1426",36,16,8,3,5,1,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1427",36,20,33,4,1,3,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1428",36,6,28,2,1,1,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1429",36,4,41,2,1,5,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1430",36,4,15,1,2,1,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1431",36,1,25,2,4,2,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1432",36,4,40,2,1,4,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1433",36,5,43,2,3,4,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1434",36,2,13,1,2,4,NA,0,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1435",36,3,20,1,2,2,NA,1,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583,"MW036"
"1436",39,18,28,4,1,1,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1437",39,16,40,4,1,2,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1438",39,11,23,1,5,1,NA,1,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1439",39,18,25,3,1,3,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1440",39,16,31,4,1,4,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1441",39,9,7,1,3,4,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1442",39,7,9,1,2,4,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1443",39,9,17,1,3,2,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1444",39,8,40,2,3,5,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1445",39,8,30,2,3,3,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1446",39,3,13,1,2,2,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1447",39,9,36,2,5,2,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1448",39,13,2,3,3,1,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1449",39,21,32,4,4,3,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1450",39,16,22,3,4,4,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1451",39,8,43,2,4,1,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1452",39,17,10,3,4,5,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1453",39,3,27,2,4,2,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1454",39,7,29,2,2,5,NA,1,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1455",39,5,42,2,5,3,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1456",39,13,37,4,5,4,"Small inflor almost all eaten check second flow for measurments",1,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1457",39,18,2,3,2,3,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1458",39,14,42,4,1,5,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1459",39,2,4,1,2,1,NA,0,"AS052",43.701432,-79.56251,"North",15458.9940728025,15.4589940728025,"Urban",2.30737,"MW039"
"1460",40,1,13,1,3,5,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1461",40,3,43,2,5,2,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1462",40,5,33,2,3,1,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1463",40,1,16,1,4,5,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1464",40,14,25,3,4,2,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1465",40,12,37,4,4,1,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1466",40,19,3,3,4,3,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1467",40,11,17,1,5,1,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1468",40,11,35,4,3,2,NA,1,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1469",40,2,16,1,2,2,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1470",40,6,11,1,5,5,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1471",40,17,16,3,2,1,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1472",40,15,39,4,2,5,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1473",40,1,26,2,3,4,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1474",40,18,43,4,5,4,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1475",40,17,20,3,1,1,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1476",40,4,38,2,5,3,NA,1,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1477",40,21,39,4,4,4,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1478",40,15,41,4,3,3,NA,1,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1479",40,20,37,4,2,3,NA,0,"AS053",43.690086,-79.572325,"North",15864.0513430648,15.8640513430648,"Urban",1.5481,"MW040"
"1480",41,2,30,2,1,1,NA,0,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692,"MW041"
"1481",41,10,30,2,2,4,NA,0,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692,"MW041"
"1482",41,14,36,4,2,2,NA,0,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692,"MW041"
"1483",41,14,5,3,2,1,NA,0,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692,"MW041"
"1484",41,12,14,3,2,3,NA,0,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692,"MW041"
"1485",41,5,36,2,1,5,NA,0,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692,"MW041"
"1486",41,1,14,1,2,5,NA,0,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692,"MW041"
"1487",41,15,45,4,4,5,NA,0,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692,"MW041"
"1488",42,16,45,4,1,5,NA,0,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"MW042"
"1489",42,6,41,2,1,2,NA,0,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"MW042"
"1490",42,11,27,4,2,4,NA,0,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"MW042"
"1491",42,11,42,4,1,4,NA,0,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"MW042"
"1492",42,21,17,3,2,3,NA,0,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"MW042"
"1493",42,2,29,2,2,2,NA,0,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"MW042"
"1494",42,10,14,1,2,1,NA,0,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"MW042"
"1495",42,10,8,1,1,1,NA,0,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"MW042"
"1496",42,13,8,3,2,5,NA,0,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"MW042"
"1497",42,18,13,3,1,3,NA,0,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"MW042"
"1498",45,19,10,3,1,3,NA,0,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,"Rural",-2.92002,"MW045"
"1499",45,9,23,2,2,1,NA,0,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,"Rural",-2.92002,"MW045"
"1500",45,12,40,4,2,2,NA,0,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,"Rural",-2.92002,"MW045"
"1501",45,9,31,2,2,4,NA,0,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,"Rural",-2.92002,"MW045"
"1502",45,16,36,4,1,5,NA,0,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,"Rural",-2.92002,"MW045"
"1503",46,2,17,1,1,5,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1504",46,10,22,1,1,1,NA,1,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1505",46,17,8,3,3,4,NA,1,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1506",46,20,4,3,5,4,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1507",46,12,5,3,1,2,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1508",46,7,14,1,5,5,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1509",46,18,5,3,4,5,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1510",46,15,5,3,4,3,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1511",46,16,11,3,4,4,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1512",46,18,40,4,2,1,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1513",46,14,28,4,5,2,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1514",46,19,19,3,2,4,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1515",46,14,21,3,4,2,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1516",46,8,25,2,2,5,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1517",46,5,18,1,5,3,NA,1,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1518",46,6,13,1,5,1,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1519",46,19,22,3,3,1,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1520",46,13,22,3,3,3,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1521",46,3,38,2,2,3,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1522",46,21,10,3,1,4,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1523",46,3,42,2,2,2,NA,1,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1524",46,4,46,2,4,1,NA,1,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1525",46,19,46,4,3,5,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1526",46,6,17,1,1,3,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1527",46,12,13,3,3,2,NA,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"MW046"
"1528",47,18,23,3,3,4,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1529",47,21,19,3,5,5,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1530",47,7,11,1,4,4,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1531",47,12,11,3,1,4,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1532",47,21,14,3,3,1,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1533",47,8,19,1,5,1,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1534",47,5,21,1,4,5,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1535",47,9,42,2,5,4,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1536",47,10,21,1,5,2,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1537",47,2,40,2,2,4,NA,1,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1538",47,2,24,2,2,3,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1539",47,7,4,1,2,2,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1540",47,4,5,1,1,1,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1541",47,5,17,1,3,3,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1542",47,5,16,1,1,5,NA,1,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1543",47,14,30,4,2,1,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1544",47,10,31,2,4,1,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1545",47,10,46,4,4,2,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1546",47,14,17,3,3,2,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1547",47,12,42,4,5,3,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1548",47,12,3,3,4,3,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1549",47,21,46,4,2,5,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1550",47,20,39,4,1,3,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1551",47,19,15,3,1,2,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1552",47,4,4,1,3,5,NA,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"MW047"
"1553",49,13,26,4,1,2,NA,1,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1554",49,20,7,3,1,3,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1555",49,14,23,3,4,1,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1556",49,19,43,4,2,1,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1557",49,16,14,3,2,2,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1558",49,9,6,1,5,5,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1559",49,9,35,2,3,1,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1560",49,2,5,1,3,5,"Flowers eaten before quantified",1,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1561",49,3,11,1,3,4,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1562",49,1,18,1,4,2,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1563",49,2,36,2,4,3,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1564",49,3,39,2,5,3,NA,1,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1565",49,13,11,3,2,4,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1566",49,5,14,1,2,3,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1567",49,6,10,1,4,5,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1568",49,17,30,4,2,5,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1569",49,18,18,3,3,2,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1570",49,14,22,3,3,3,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1571",49,13,10,3,1,1,NA,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"MW049"
"1572",51,20,25,3,4,4,NA,0,"AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,"Urban",2.67139,"MW051"
"1573",51,4,34,2,4,3,NA,1,"AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,"Urban",2.67139,"MW051"
"1574",51,12,31,4,4,1,NA,0,"AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,"Urban",2.67139,"MW051"
"1575",51,6,16,1,2,1,NA,0,"AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,"Urban",2.67139,"MW051"
"1576",51,9,12,1,4,2,NA,0,"AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,"Urban",2.67139,"MW051"
"1577",51,21,15,3,4,5,NA,0,"AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,"Urban",2.67139,"MW051"
"1578",54,17,15,3,1,5,NA,0,"AS067",43.67876,-79.431977,"South",4811.40388831811,4.81140388831811,"Urban",3.17675,"MW054"
"1579",56,2,7,1,3,4,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1580",56,18,12,3,3,2,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1581",56,10,4,1,4,1,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1582",56,4,26,2,2,3,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1583",56,20,2,3,3,1,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1584",56,7,30,2,3,5,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1585",56,13,23,3,4,3,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1586",56,3,37,2,2,1,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1587",56,5,4,1,3,3,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1588",56,10,35,2,2,4,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1589",56,3,31,2,4,4,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1590",56,15,38,4,4,5,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1591",56,21,44,4,2,5,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1592",56,4,17,1,4,2,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1593",56,13,40,4,2,2,NA,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"MW056"
"1594",57,11,24,4,2,1,NA,0,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"MW057"
"1595",57,2,43,2,1,4,NA,0,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"MW057"
"1596",57,9,38,2,5,4,NA,0,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"MW057"
"1597",57,15,17,3,3,4,NA,0,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"MW057"
"1598",57,6,7,1,5,3,NA,0,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"MW057"
"1599",57,6,34,2,5,2,NA,0,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"MW057"
"1600",57,2,42,2,5,1,NA,0,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"MW057"
